ticker,asset_name,asset_type,stock_price,transaction,transaction_date,asset_value_low,asset_value_high,last_name,first_name,owner,additional_details
NVDA,NVIDIA Corporation - Common StockOption Type: Short SaleStrike price:$150.00Expires:03/17/2023,Stock Option,165.1,Sale (Full),06/15/2022,15001,50000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: Short SaleStrike price:$150.00Expires:09/15/2023",Stock Option,75.83,Sale (Full),06/15/2022,50001,100000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: PutStrike price:$220.00Expires:06/17/2022",Stock Option,75.83,Purchase,06/15/2022,50001,100000,Tuberville,Thomas H,Joint,--
QCOM,QUALCOMM Incorporated - Common StockOption Type: PutStrike price:$130.00Expires:06/17/2022,Stock Option,125.46,Purchase,06/15/2022,1001,15000,Tuberville,Thomas H,Joint,--
NVDA,NVIDIA Corporation - Common StockOption Type: PutStrike price:$180.00Expires:06/17/2022,Stock Option,165.1,Purchase,06/15/2022,15001,50000,Tuberville,Thomas H,Joint,--
SSYS,"Stratasys, Ltd. - Common Stock",Stock,17.31,Purchase,06/14/2022,1001,15000,Tuberville,Thomas H,Joint,--
SSYS,"Stratasys, Ltd. - Common Stock",Stock,18.47,Purchase,06/09/2022,15001,50000,Tuberville,Thomas H,Joint,--
INTC,Intel Corporation - Common Stock,Stock,37.93,Purchase,06/09/2022,15001,50000,Tuberville,Thomas H,Joint,--
NVDA,NVIDIA Corporation - Common StockOption Type: Short SaleStrike price:$150.00Expires:12/16/2022,Stock Option,186.29,Purchase,06/08/2022,1001,15000,Tuberville,Thomas H,Joint,--
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Co,Stock,21.7,Purchase,06/06/2022,15001,50000,Tuberville,Thomas H,Joint,--
VTIP,Vanguard Short-Term Inflation-Protected Securities,Stock,46.01,Sale (Full),06/30/2022,15001,50000,Graham,Lindsey,Self,--
IBDO,iShares iBonds Dec 2023 Term Corporate ETF,Stock,23.91,Purchase,06/30/2022,1001,15000,Graham,Lindsey,Self,--
IBDQ,iShares iBonds Dec 2025 Term Corporate ETF,Stock,23.39,Purchase,06/30/2022,15001,50000,Graham,Lindsey,Self,--
LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,55.01,Purchase,11/12/2021,100001,250000,Hickenlooper,John W,Spouse,Exercised stock option.
QRTEA,"Qurate Retail, Inc. - Series A Common Stock",Stock,12.27,Purchase,05/10/2021,250001,500000,Hickenlooper,John W,Spouse,Exercised stock option.
LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,45.81,Purchase,03/15/2021,100001,250000,Hickenlooper,John W,Spouse,Exercised stock option.
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,192.82,Purchase,09/01/2021,15001,50000,Hickenlooper,John W,Spouse,Exercised stock option.
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,153.39,Purchase,03/15/2021,50001,100000,Hickenlooper,John W,Spouse,Exercised stock option.
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,117.25,Purchase,05/13/2022,15001,50000,Hickenlooper,John W,Spouse,Exercised stock option.
LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,112.59,Purchase,05/13/2022,1001,15000,Hickenlooper,John W,Spouse,Exercised stock option.
FWONK,Liberty Media Corporation - Series C Liberty Formu,Stock,59.98,Purchase,05/13/2022,15001,50000,Hickenlooper,John W,Spouse,Exercised stock option.
FWONA,Liberty Media Corporation - Series A Liberty Formu,Stock,55.09,Purchase,05/13/2022,1001,15000,Hickenlooper,John W,Spouse,Exercised stock option.
BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,25.28,Purchase,03/14/2022,1001,15000,Hickenlooper,John W,Spouse,Exercised stock option.
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,117.25,Sale (Partial),05/13/2022,15001,50000,Hickenlooper,John W,Spouse,--
LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,112.59,Sale (Partial),05/13/2022,15001,50000,Hickenlooper,John W,Spouse,--
FWONK,Liberty Media Corporation - Series C Liberty Formu,Stock,59.98,Sale (Partial),05/13/2022,50001,100000,Hickenlooper,John W,Spouse,--
FWONA,Liberty Media Corporation - Series A Liberty Formu,Stock,55.09,Sale (Partial),05/13/2022,50001,100000,Hickenlooper,John W,Spouse,--
BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,25.28,Sale (Partial),03/14/2022,15001,50000,Hickenlooper,John W,Spouse,--
LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,45.57,Sale (Partial),03/16/2022,15001,50000,Hickenlooper,John W,Spouse,--
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,140.32,Sale (Partial),03/16/2022,50001,100000,Hickenlooper,John W,Spouse,--
FWONK,Liberty Media Corporation - Series C Liberty Formu,Stock,58.16,Sale (Partial),03/16/2022,50001,100000,Hickenlooper,John W,Spouse,--
CMG,"Chipotle Mexican Grill, Inc. Common Stock",Stock,1272.49,Sale (Partial),05/19/2022,50001,100000,Hickenlooper,John W,Spouse,--
X,United States Steel Corporation Common StockOption Type: PutStrike price:$23.00Expires:01/20/2023,Stock Option,24.7,Sale (Partial),05/31/2022,15001,50000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common StockOption Type: CallStrike price:$30.00Expires:01/20/2023,Stock Option,24.7,Sale (Full),05/31/2022,15001,50000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common Stock,Stock,24.7,Purchase,05/31/2022,100001,250000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,80.54,Purchase,05/20/2022,50001,100000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,81.28,Purchase,05/19/2022,250001,500000,Tuberville,Thomas H,Joint,--
WFC,Wells Fargo & Company Common Stock,Stock,42.34,Purchase,06/03/2022,1001,15000,"McConnell, Jr.",A. Mitchell,Spouse,Dividend Reinvestment
NEE,"NextEra Energy, Inc. Common Stock",Stock,71.2,Sale (Partial),05/26/2022,1001,15000,Capito,Shelley M,Spouse,--
WEC,"WEC Energy Group, Inc. Common Stock",Stock,98.56,Sale (Partial),05/25/2022,1001,15000,Capito,Shelley M,Spouse,--
JCI,Johnson Controls International plc Ordinary Share,Stock,49.25,Sale (Full),05/16/2022,1001,15000,Carper,Thomas R,Spouse,--
FSK,FS KKR Capital Corp. Common Stock,Stock,15.73,Purchase,08/27/2021,1001,15000,Peters,Gary C,Self,--
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,192.82,Sale (Partial),09/01/2021,100001,250000,Hickenlooper,John W,Spouse,--
LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,153.39,Sale (Partial),03/15/2021,100001,250000,Hickenlooper,John W,Spouse,--
LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,55.01,Sale (Partial),11/12/2021,250001,500000,Hickenlooper,John W,Spouse,--
LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,45.81,Sale (Partial),03/15/2021,100001,250000,Hickenlooper,John W,Spouse,--
LMND,"Lemonade, Inc. Common Stock",Stock,21.25,Sale (Partial),05/06/2022,1001,15000,"Hagerty, IV",William F,Self,Asset held by Roundstone Ventures LLC.
SQ,"Block, Inc. Class A Common Stock,",Stock,123.08,Sale (Full),04/11/2022,1001,15000,Tuberville,Thomas H,Self,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,109.81,Purchase,04/11/2022,15001,50000,Tuberville,Thomas H,Self,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,92.09,Sale (Full),04/28/2022,50001,100000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: CallStrike price:$135.00Expires:09/16/2022",Stock Option,92.09,Purchase,04/28/2022,1001,15000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: Short SaleStrike price:$125.00Expires:06/16/2023",Stock Option,92.09,Sale (Full),04/28/2022,50001,100000,Tuberville,Thomas H,Joint,--
IRT,"Independence Realty Trust, Inc. Common Stock",Stock,22.07,Sale (Full),05/05/2022,15001,50000,Thune,John R,Self,--
GOLD,Barrick Gold Corporation Common Stock (BC),Stock,17.9,Sale (Full),11/26/2021,1001,15000,Carper,Thomas R,Spouse,--
INTC,Intel Corporation,Stock,57.18,Purchase,02/16/2021,1001,15000,Carper,Thomas R,Spouse,--
TACO,"Del Taco Restaurants, Inc. - Common Stock",Stock,12.51,Sale (Partial),03/09/2022,15001,50000,"Hagerty, IV",William F,Self,Asset held by Roundstone Ventures LLC
WST,"West Pharmaceutical Services, Inc. Common Stock",Stock,415.78,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
VEEV,Veeva Systems Inc. Class A Common Stock,Stock,214.01,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
SNA,Snap-On Incorporated Common Stock,Stock,197.03,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
SPGI,S&P Global Inc. Common Stock,Stock,411.15,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
ROK,"Rockwell Automation, Inc. Common Stock",Stock,269.47,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",Stock,692.38,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
NFLX,"Netflix, Inc. - Common Stock",Stock,381.47,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
KEY,KeyCorp Common Stock,Stock,20.54,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
INTU,Intuit Inc. - Common Stock,Stock,464.88,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
GNRC,Generac Holdlings Inc. Common Stock,Stock,311.06,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
FGBI,"First Guaranty Bancshares, Inc. - Common Stock",Stock,22.04,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
FITB,Fifth Third Bancorp - Common Stock,Stock,40.56,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
EXP,Eagle Materials Inc Common Stock,Stock,129.09,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
DEO,Diageo plc Common Stock,Stock,195.37,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
CFG,"Citizens Financial Group, Inc. Common Stock",Stock,41.86,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
CE,Celanese Corporation Celanese Corporation Common S,Stock,137.38,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
CP,Canadian Pacific Railway Ltd,Stock,82.34,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
CABO,"Cable One, Inc. Common Stock",Stock,1495.51,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
BKE,"Buckle, Inc. (The) Common Stock",Stock,28.24,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",Stock,580.23,Sale (Full),03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
BMO,Bank of Montreal,Stock,107.05,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
TMO,Thermo Fisher Scientific Inc Common Stock,Stock,592.2,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
RMD,ResMed Inc. Common Stock,Stock,243.95,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
RF,Regions Financial Corporation Common Stock,Stock,20.75,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
NOC,Northrop Grumman Corporation Common Stock,Stock,439.54,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
NDAQ,"Nasdaq, Inc. - Common Stock",Stock,58.82,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
MRK,"Merck & Company, Inc. Common Stock (new)",Stock,77.86,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
MASI,Masimo Corporation - Common Stock,Stock,155.4,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
MMC,"Marsh & McLennan Companies, Inc. Common Stock",Stock,166.42,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
MKSI,"MKS Instruments, Inc. - Common Stock",Stock,153.66,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
HUMA,"Humacyte, Inc. - Common Stock",Stock,7.27,Purchase,03/30/2022,15001,50000,Tuberville,Thomas H,Joint,--
HON,Honeywell International Inc. - Common Stock,Stock,187.41,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
GFI,Gold Fields Limited American Depositary Shares,Stock,14.44,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
IT,"Gartner, Inc. Common Stock",Stock,301.55,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
DHI,"D.R. Horton, Inc. Common Stock",Stock,77.14,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
CDNS,"Cadence Design Systems, Inc. - Common Stock",Stock,163.31,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
AME,"AMETEK, Inc.",Stock,133.64,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
GOOG,Alphabet Inc. - Class C Capital Stock,Stock,142.64,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
ABBV,AbbVie Inc. Common Stock,Stock,150.21,Purchase,03/30/2022,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corporation Common Stock (BC)Option Type: Short SaleStrike price:$27.00Expires:01/20/2023,Stock Option,23.06,Sale (Full),03/23/2022,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corporation Common Stock (BC)Option Type: Short SaleStrike price:$23.00Expires:01/20/2023,Stock Option,23.06,Sale (Full),03/23/2022,1001,15000,Tuberville,Thomas H,Joint,--
MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$265.00Expires:10/21/2022,Stock Option,298.12,Sale (Full),03/22/2022,15001,50000,Tuberville,Thomas H,Joint,--
SCCO,Southern Copper Corporation Common StockOption Type: PutStrike price:$55.00Expires:06/17/2022,Stock Option,68.56,Purchase,03/22/2022,1001,15000,Tuberville,Thomas H,Joint,--
NU,Nu Holdings Ltd. Class A Ordinary SharesOption Type: Short SaleStrike price:$9.00Expires:12/16/22,Stock Option,8.02,Purchase,03/22/2022,1001,15000,Tuberville,Thomas H,Joint,--
NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,7.56,Purchase,03/21/2022,15001,50000,Tuberville,Thomas H,Joint,--
RPM,RPM International Inc. Common Stock,Stock,78.02,Sale (Partial),03/04/2022,1001,15000,Sullivan,Daniel S,Joint,Third Party investment professional manages portfolio and oversees long-term diversification strategy that regularly includes similar transactions.
AAPL,Apple Inc. - Common Stock,Stock,160.68,Sale (Partial),02/24/2022,50001,100000,Wyden,Ron L,Spouse,"The shares of AAPL were purchased in error and immediately sold on the same date, with no gain."
AAPL,Apple Inc. - Common Stock,Stock,160.68,Purchase,02/24/2022,50001,100000,Wyden,Ron L,Spouse,--
TGT,Target Corporation Common Stock,Stock,203.56,Purchase,01/28/2022,15001,50000,Whitehouse,Sheldon,Self,--
TSLA,"Tesla, Inc.  - Common Stock",Stock,282.12,Purchase,01/28/2022,15001,50000,Whitehouse,Sheldon,Self,--
WFC,Wells Fargo & Company Common Stock,Stock,48.15,Purchase,03/03/2022,1001,15000,"McConnell, Jr.",A. Mitchell,Spouse,Dividend Reinvestment
OXY,Occidental Petroleum Corporation Common Stock,Stock,37.42,Sale (Partial),02/22/2022,50001,100000,Tuberville,Thomas H,Joint,--
ARKK,Ark Innovation ETFOption Type: Short SaleStrike price:$65.00Expires:09/16/2022,Stock Option,67.62,Sale (Full),02/17/2022,1001,15000,Tuberville,Thomas H,Joint,--
ARKK,Ark Innovation ETFOption Type: Short SaleStrike price:$65.00Expires:09/16/2022,Stock Option,67.62,Sale (Full),02/17/2022,1001,15000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$22.00Expires:09/16/2022,Stock Option,23.83,Sale (Full),02/10/2022,1001,15000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$27.00Expires:09/16/2022,Stock Option,23.83,Sale (Full),02/10/2022,1001,15000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$27.00Expires:09/16/2022,Stock Option,23.83,Sale (Full),02/10/2022,1001,15000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common Stock,Stock,23.83,Purchase,02/10/2022,100001,250000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: Short SaleStrike price:$140.00Expires:09/16/2022",Stock Option,122.94,Sale (Full),02/09/2022,1001,15000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: Short SaleStrike price:$140.00Expires:09/16/2022",Stock Option,122.94,Sale (Full),02/09/2022,1001,15000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common StockOption Type: Short SaleStrike price:$135.00Expires:09/16/2022",Stock Option,122.94,Sale (Full),02/09/2022,1001,15000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,122.94,Purchase,02/09/2022,15001,50000,Tuberville,Thomas H,Joint,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,121.41,Purchase,02/07/2022,50001,100000,Tuberville,Thomas H,Joint,--
F,Ford Motor Company Common StockOption Type: Short SaleStrike price:$20.00Expires:01/20/2023,Stock Option,17.51,Sale (Full),02/01/2022,15001,50000,Tuberville,Thomas H,Joint,--
X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$20.00Expires:09/16/2022,Stock Option,21.17,Sale (Full),02/01/2022,1001,15000,Tuberville,Thomas H,Joint,--
MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$265.00Expires:09/16/2022,Stock Option,302.1,Sale (Full),02/01/2022,15001,50000,Tuberville,Thomas H,Joint,--
MRO,Marathon Oil Corporation Common StockOption Type: Short SaleStrike price:$20.00Expires:09/16/2022,Stock Option,19.89,Sale (Full),02/01/2022,1001,15000,Tuberville,Thomas H,Joint,--
MRO,Marathon Oil Corporation Common StockOption Type: Short SaleStrike price:$20.00Expires:09/16/2022,Stock Option,19.89,Sale (Full),02/01/2022,1001,15000,Tuberville,Thomas H,Joint,--
CLF,Cleveland-Cliffs Inc. Common StockOption Type: Short SaleStrike price:$22.00Expires:01/20/2023,Stock Option,18.43,Sale (Full),02/01/2022,15001,50000,Tuberville,Thomas H,Joint,--
NEE,"NextEra Energy, Inc. Common Stock",Stock,71.18,Sale (Partial),02/24/2022,1001,15000,Capito,Shelley M,Spouse,--
MSFT,Microsoft Corporation - Common Stock,Stock,288.83,Sale (Partial),02/24/2022,1001,15000,Capito,Shelley M,Spouse,--
LHX,"L3Harris Technologies, Inc. Common Stock",Stock,217.56,Sale (Partial),02/24/2022,1001,15000,Capito,Shelley M,Spouse,--
LOW,"Lowe's Companies, Inc. Common Stock",Stock,203.9,Sale (Partial),02/24/2022,1001,15000,Capito,Shelley M,Spouse,--
AAPL,Apple Inc. - Common Stock,Stock,160.68,Sale (Partial),02/24/2022,1001,15000,Capito,Shelley M,Spouse,--
ROAD,"Construction Partners, Inc. - Common Stock",Stock,26.24,Sale (Full),01/31/2022,100001,250000,Warner,Mark R,Self,"Shares received from SunTx Fulcrum Fund, L.P.  - Construction Partners, Inc. (dba SunTx CPI Growth Company, Inc.)"
UL,Unilever PLC Common Stock,Stock,45.02,Sale (Full),01/21/2022,15001,50000,Collins,Susan M,Spouse,--
WEX,WEX Inc. common stock,Stock,151.54,Sale (Full),01/06/2022,15001,50000,Collins,Susan M,Spouse,--
VFC,V.F. Corporation Common Stock,Stock,64.78,Sale (Full),01/06/2022,1001,15000,Collins,Susan M,Spouse,--
OTIS,Otis Worldwide Corporation Common Stock,Stock,81.57,Sale (Full),01/06/2022,1001,15000,Collins,Susan M,Spouse,--
HSIC,"Henry Schein, Inc. - Common Stock",Stock,77.86,Sale (Full),01/06/2022,15001,50000,Collins,Susan M,Spouse,--
CARR,Carrier Global Corporation Common Stock,Stock,51.64,Sale (Full),01/06/2022,1001,15000,Collins,Susan M,Spouse,--
MMM,3M Company Common Stock,Stock,129.42,Sale (Full),01/06/2022,15001,50000,Collins,Susan M,Spouse,--
HSY,The Hershey Company Common Stock,Stock,190.27,Purchase,01/21/2022,15001,50000,Collins,Susan M,Spouse,--
NVDA,NVIDIA Corporation - Common Stock,Stock,281.38,Purchase,01/06/2022,15001,50000,Collins,Susan M,Spouse,--
LIN,Linde plc Ordinary Share,Stock,327.37,Purchase,01/06/2022,15001,50000,Collins,Susan M,Spouse,--
AMZN,"Amazon.com, Inc. - Common Stock",Stock,163.25,Purchase,01/06/2022,15001,50000,Collins,Susan M,Spouse,--
INTC,Intel Corporation - Common StockOption Type: Short SaleStrike price:$52.50Expires:09/16/2022,Stock Option,50.28,Sale (Full),01/05/2022,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corporation Common Stock (BC),Stock,18.1,Purchase,01/24/2022,50001,100000,Tuberville,Thomas H,Joint,--
BABA,Alibaba Group Holding Limited American DepositaryOption Type: PutStrike price:$245.00Expires:01/21/2022,Stock Option,129.82,Purchase,01/14/2022,15001,50000,Tuberville,Thomas H,Joint,"This transaction is called buying to cover, which is a way to close out a short sale. Per this transaction, the Senator is divested of BABA securities"
QCOM,QUALCOMM Incorporated - Common StockOption Type: Short SaleStrike price:$170.00Expires:07/15/2022,Stock Option,178.98,Sale (Full),01/14/2022,15001,50000,Tuberville,Thomas H,Joint,--
